,Haushaltslast [kW],PV-Erzeugung [kW],Netzbezug [kW],Netzeinspeisung [kW],V2G Entladung ins Haus [kW],Heimspeicher Laden [kW],Heimspeicher Entladen [kW],Heimspeicher Ladezustand [kWh],BEV Laden [kW],BEV Entladen [kW],BEV Fahrverbrauch [kW],BEV V2G Entladung (vor Wandlung) [kW],BEV Ladezustand [kWh]
2022-01-05 04:15:00,0.4614666666666666,0.0,0.46146667,0.0,0.0,0.0,0.0,1.0253718,0.0,0.0,0.0,0.0,16.411443
2022-01-05 04:30:00,0.4770666666666666,0.0,0.47706667,0.0,0.0,0.0,0.0,1.0251153,0.0,0.0,0.0,0.0,16.411443
2022-01-05 04:45:00,0.5509333333333333,0.0,0.55093333,0.0,0.0,0.0,0.0,1.024859,0.0,0.0,0.0,0.0,16.411443
2022-01-05 05:00:00,0.4413333333333333,0.0,0.44133333,0.0,0.0,0.0,0.0,1.0246026,0.0,0.0,0.0,0.0,16.411443
2022-01-05 05:15:00,0.2034,0.0,0.2034,0.0,0.0,0.0,0.0,1.0243464,0.0,0.0,0.0,0.0,16.411443
2022-01-05 05:30:00,0.2611333333333333,0.0,0.26113333,0.0,0.0,0.0,0.0,1.0240902,0.0,0.0,0.0,0.0,16.411443
2022-01-05 05:45:00,0.1397333333333333,0.0,0.13973333,0.0,0.0,0.0,0.0,1.0238341,0.0,0.0,0.0,0.0,16.411443
2022-01-05 06:00:00,0.2451333333333333,0.0,0.24513333,0.0,0.0,0.0,0.0,1.023578,0.0,0.0,0.0,0.0,16.411443
2022-01-05 06:15:00,0.4058,0.0,0.4058,0.0,0.0,0.0,0.0,1.0233221,0.0,0.0,0.0,0.0,16.411443
2022-01-05 06:30:00,0.4835333333333333,0.0,0.48353333,0.0,0.0,0.0,0.0,1.0230661,0.0,0.0,0.0,0.0,16.411443
